normalized_median,r1_quadratic,r2_mean,r3_median,r4_capped_median,Project
24541.725501840778,20192.40151405319,23206.197012687528,24541.72550184078,24541.725501840778,Project 308
6610.6994658707945,10643.727596607712,7714.6987608632835,6610.699465870795,6610.6994658707945,Project 309
8856.014054951745,11705.741524535546,8888.2079489011,8856.014054951745,8856.014054951745,Project 310
11272.689469234629,14300.83317155679,12371.097766063536,11272.68946923463,11272.689469234629,Project 311
19629.404973814188,18504.26730896042,19834.92883535875,19629.40497381419,19629.404973814188,Project 312
13037.805844318324,15532.999644967811,14551.041839067508,13037.805844318325,13037.805844318324,Project 313
8136.6680569980035,11821.979247605355,9332.67121217015,8136.6680569980035,8136.6680569980035,Project 314
5616.903554794495,10268.645135604998,7557.433952653295,5616.903554794495,5616.903554794495,Project 315
25789.773018604188,20727.713674857587,24497.070149779065,25789.77301860419,25789.773018604188,Project 316
12742.889810798073,14798.67790593517,13224.731700511471,12742.889810798075,12742.889810798073,Project 317
7666.481191810234,11235.815277623073,8463.301034222712,7666.481191810235,7666.481191810234,Project 318
8992.795453836517,12112.41914727125,9173.113460563738,8992.795453836517,8992.795453836517,Project 319
12108.130942480919,13771.167986672377,11200.470576926382,12108.130942480919,12108.130942480919,Project 320
26749.540286267867,21105.294645268004,25259.56037542654,26749.540286267867,26749.540286267867,Project 321
13802.350452285535,15684.896071216248,14573.605644140705,13802.350452285536,13802.350452285535,Project 322
16761.788102155653,17185.257991004823,17040.259837602945,16761.788102155653,16761.788102155653,Project 323
8630.081525770704,12424.803058265394,9892.174060707526,8630.081525770705,8630.081525770704,Project 324
26928.9803523198,21345.2651347703,25936.590479694416,26928.980352319802,26928.9803523198,Project 325
14320.778438531659,15381.28998626651,13946.931480433646,14320.77843853166,14320.778438531659,Project 326
7435.483894979713,11903.156716869371,9590.924737690542,7435.483894979714,7435.483894979713,Project 327
12232.673638206445,15160.15557828276,13880.383588345727,12232.673638206446,12232.673638206445,Project 328
26049.006194268622,20770.84365008045,24664.943464535227,26049.006194268626,26049.006194268622,Project 329
16252.308833162706,16509.718530048645,15649.123825696335,16252.308833162706,16252.308833162706,Project 330
24649.424846214493,20339.07215235163,23518.328467130195,24649.424846214497,24649.424846214493,Project 331
12145.436057183559,14710.52564010588,12773.814347954394,12145.43605718356,12145.436057183559,Project 332
18379.369363116908,17599.99938791581,17805.78759472894,18379.369363116908,18379.369363116908,Project 333
27417.606687427004,21156.407486201162,25319.34879018548,27417.606687427007,27417.606687427004,Project 334
9003.234836380254,12176.715831053205,9622.328038008845,9003.234836380256,9003.234836380254,Project 335
21075.971483297373,19428.344003596583,21730.99253036257,21075.971483297377,21075.971483297373,Project 336
10907.406462699211,13946.96390441343,11793.75514117741,10907.406462699213,10907.406462699211,Project 337
18925.353247247032,17787.956991685314,18342.28317997169,18925.353247247032,18925.353247247032,Project 338
16785.64553943369,17554.45468782192,18391.431402595706,16785.64553943369,16785.64553943369,Project 339
8039.776544905569,11152.964518006838,8300.377431805297,8039.7765449055705,8039.776544905569,Project 340
11597.285247180993,14604.498556944887,13072.32715263707,11597.285247180995,11597.285247180993,Project 341
19502.09655037291,17928.169606577252,18424.443469231464,19502.096550372913,19502.09655037291,Project 342
20262.305379197845,18036.252511509265,18785.73440313687,20262.305379197845,20262.305379197845,Project 343
7357.369369732486,11128.068843524157,7911.925355269051,7357.369369732487,7357.369369732486,Project 344
10726.592716486823,13623.832716437953,11473.108195562514,10726.592716486824,10726.592716486823,Project 345
11108.713076065544,13490.77913230038,11083.184279734822,11108.713076065545,11108.713076065544,Project 346
11471.057547615885,14460.598913261852,12593.14549459909,11471.057547615887,11471.057547615885,Project 347
6373.656630150155,10578.4005986417,7815.167045067999,6373.656630150156,6373.656630150155,Project 348
6645.9318242262225,11127.388913605644,8801.950251084112,6645.931824226223,6645.9318242262225,Project 349
12083.89999884378,14609.847788994315,13063.602475116666,12083.899998843783,12083.89999884378,Project 350
25381.330149899964,20842.425173148484,24846.975969788018,25381.330149899968,25381.330149899964,Project 351
19077.7453533792,18366.985364646087,19571.404142945208,19077.745353379203,19077.7453533792,Project 352
14868.444714150926,16169.78881301969,15255.612906149277,14868.444714150928,14868.444714150926,Project 353
8052.444872204318,12471.85966188345,9696.815086585835,8052.44487220432,8052.444872204318,Project 354
17397.16855526135,16662.549257980456,15898.19638373201,17397.16855526135,17397.16855526135,Project 355
11545.8779711483,14450.064281829098,12704.889684119926,11545.877971148302,11545.8779711483,Project 356
11107.525818527352,13855.757575828071,12090.620252641434,11107.525818527352,11107.525818527352,Project 357
30735.266457825783,21930.765727895807,27102.653106604645,30735.266457825786,30735.266457825783,Project 358
26826.277985756307,20820.80187371898,24825.9771208503,26826.277985756307,26826.277985756307,Project 359
25834.020037397997,21622.308472536377,26995.484367261637,25834.020037398,25834.020037397997,Project 360
11884.100727571556,14286.433895219758,12126.639274120485,11884.100727571558,11884.100727571556,Project 361
9846.050817851208,13423.398183858184,12019.891586903765,9846.05081785121,9846.050817851208,Project 362
13803.826832283732,14898.909085377963,13017.174909305084,13803.826832283734,13803.826832283732,Project 363
15643.105940420231,16381.966163910536,15621.137053495571,15643.105940420235,15643.105940420231,Project 364
25139.514075023624,20327.10813554202,23257.892623318225,25139.514075023628,25139.514075023624,Project 365
6589.619728750694,10785.237611906725,7667.070977065461,6589.619728750695,6589.619728750694,Project 366
8026.370468712173,11803.811912540721,9006.12254642894,8026.370468712174,8026.370468712173,Project 367
13768.199045034331,15496.490351829749,14131.359689439205,13768.199045034333,13768.199045034331,Project 368
10283.37470380987,13767.97711586683,11852.08659938207,10283.37470380987,10283.37470380987,Project 369
47017.16295309101,27266.553230119138,41667.46454335181,47017.162953091014,47017.16295309101,Project 370
6438.493794086792,10931.792336445678,8244.986842839988,6438.493794086793,6438.493794086792,Project 371
26796.673867606394,20953.524871839774,25042.01952738252,26796.673867606398,26796.673867606394,Project 372
16277.716856477587,17123.94684068353,17084.541257137087,16277.716856477591,16277.716856477587,Project 373
6197.295127737011,10603.958553547296,7391.149892841784,6197.295127737012,6197.295127737011,Project 374
6868.754446416642,10497.238975089038,7692.897783850724,6868.754446416643,6868.754446416642,Project 375
25130.765487629946,20493.705250655057,24188.732895732883,25130.76548762995,25130.765487629946,Project 376
6517.876841933398,10147.471497512448,7401.611263075443,6517.876841933399,6517.876841933398,Project 377
8340.224050340134,12604.962377213284,9704.276311412383,8340.224050340134,8340.224050340134,Project 378
22521.755112656774,19888.03608085768,22652.143619977214,22521.755112656778,22521.755112656774,Project 379
18014.291854615254,17369.659642841296,17388.728347546672,18014.291854615258,18014.291854615254,Project 380
9678.46439900816,12754.947596329885,10294.491083250978,9678.464399008162,9678.46439900816,Project 381
13494.67382795198,15367.932268719567,13992.332911164307,13494.673827951981,13494.67382795198,Project 382
5954.21042342018,10651.77651818522,7868.691867183451,5954.210423420181,5954.21042342018,Project 383
28058.723505002446,21383.061781991608,25877.566776860396,28058.72350500245,28058.723505002446,Project 384
8879.992773365188,12779.458659369471,10745.757652784685,8879.99277336519,8879.992773365188,Project 385
8412.89520457962,11711.981870871337,8989.094510398296,8412.89520457962,8412.89520457962,Project 386
21890.368712673127,18817.799361922986,20154.37555647248,21890.368712673127,21890.368712673127,Project 387
16988.369636729032,17397.179294924845,17649.8731748361,16988.369636729036,16988.369636729032,Project 388
20748.436909288233,18961.189351759298,20529.91560033792,20748.436909288237,20748.436909288233,Project 389
9433.327118142965,12275.270876495932,9678.352566420866,9433.327118142965,9433.327118142965,Project 390
6900.3887826607515,11718.857850235318,8776.330284036258,6900.388782660752,6900.3887826607515,Project 391
11901.413460142001,14319.332207068204,12292.80163871049,11901.413460142001,11901.413460142001,Project 392
19835.65942504174,18579.811878039145,19964.52388639746,19835.659425041744,19835.65942504174,Project 393
27651.15363565511,21929.450710493064,27349.129434744173,27651.153635655115,27651.15363565511,Project 394
19073.625031028892,17822.132797208913,18398.86132371912,19073.625031028892,19073.625031028892,Project 395
38256.13685405568,24942.396037244984,35085.901846526736,38256.13685405568,38256.13685405568,Project 396
12015.83449812279,14035.264247077528,11733.411404840996,12015.834498122791,12015.83449812279,Project 397
11990.383261802996,14879.837434699937,13114.803832005067,11990.383261802997,11990.383261802996,Project 398
17161.793792051405,17075.651258099384,16759.579025044142,17161.79379205141,17161.793792051405,Project 399
19543.951258516256,17743.13330841237,18083.22327556475,19543.95125851626,19543.951258516256,Project 400
19737.146329825864,18352.16425760886,19230.525140551723,19737.146329825868,19737.146329825864,Project 401
9479.014416645075,13178.499255793839,10686.6822525158,9479.014416645075,9479.014416645075,Project 402
20497.839489666967,18764.24514292463,20260.711275125395,20497.83948966697,20497.839489666967,Project 403
9811.168348065985,12555.250596886792,9663.335530039672,9811.168348065985,9811.168348065985,Project 404
11106.747133518878,14070.970764716436,11849.698416777703,11106.74713351888,11106.747133518878,Project 405
13670.535152845467,15270.945482652332,13844.073085258431,13670.535152845468,13670.535152845467,Project 406
11071.1262236678,14424.119114881949,12770.466164816962,11071.126223667801,11071.1262236678,Project 407
58859.97959731374,30472.25557604303,51917.86108216163,58859.979597313744,58859.97959731374,Project 408
6700.83544449861,10572.752191170162,7599.386102659356,6700.83544449861,6700.83544449861,Project 409
18090.65269033137,17190.309160724686,17090.32055692826,18090.65269033137,18090.65269033137,Project 410
7783.355338367256,11587.252557776197,9084.199537111306,7783.355338367257,7783.355338367256,Project 411
7568.14415916762,11769.660718220626,9282.494369128708,7568.144159167621,7568.14415916762,Project 412
7538.9708513195765,11160.12345533489,8637.633629903543,7538.970851319577,7538.9708513195765,Project 413
12691.464719716592,15158.95991070833,13677.794970164321,12691.464719716594,12691.464719716592,Project 414
53842.34004846357,29216.578697373603,47580.36187707107,53842.34004846358,53842.34004846357,Project 415
15743.800725634257,16397.435893508245,15750.751729339901,15743.800725634259,15743.800725634257,Project 416
8605.08093891615,12111.004580916502,9842.00264380306,8605.08093891615,8605.08093891615,Project 417
9459.897013204332,13436.133487533123,11443.12901355764,9459.897013204332,9459.897013204332,Project 418
14277.430707123433,15606.239863146584,14512.155074362414,14277.430707123433,14277.430707123433,Project 419
39165.5252653516,25192.208572359876,35582.917098365855,39165.52526535161,39165.5252653516,Project 420
10895.459361053929,14101.30253656666,11810.251331163718,10895.45936105393,10895.459361053929,Project 421
17232.412993831847,16951.086156455327,16470.587987155574,17232.41299383185,17232.412993831847,Project 422
10849.024924761568,13213.478994079596,11094.636785583694,10849.02492476157,10849.024924761568,Project 423
27266.920812279,21312.309685963937,25831.054767823116,27266.920812279004,27266.920812279,Project 424
38849.59041434009,25422.772115302356,36382.794826343525,38849.5904143401,38849.59041434009,Project 425
12620.50280865462,14258.9088931277,11987.870712333739,12620.502808654623,12620.50280865462,Project 426
8719.35480161312,12580.37732860313,10336.919182570267,8719.35480161312,8719.35480161312,Project 427
14179.520185340412,15752.227890387969,14850.127766848096,14179.520185340414,14179.520185340412,Project 428
9148.722266750727,11580.256416172084,8522.164266770433,9148.722266750729,9148.722266750727,Project 429
6971.68535505382,10924.267456376594,7838.384482375657,6971.685355053821,6971.68535505382,Project 430
25848.895427765307,20233.6107088748,23260.58963021572,25848.89542776531,25848.895427765307,Project 431
28162.23028241057,21834.589568165142,26916.39750188625,28162.230282410575,28162.23028241057,Project 432
15744.207995751214,16509.791110963986,15834.827819919277,15744.207995751214,15744.207995751214,Project 433
10132.380946124567,13394.662154865091,10731.86161819604,10132.38094612457,10132.380946124567,Project 434
22224.94054821655,19237.01323847413,21056.561304965817,22224.940548216553,22224.94054821655,Project 435
17381.85166362223,17034.75453362113,16944.919298045712,17381.851663622234,17381.85166362223,Project 436
13334.324619256375,15597.85099929705,14456.552081627668,13334.324619256377,13334.324619256375,Project 437
6575.199301162946,10895.152274369768,7828.307885476384,6575.1993011629465,6575.199301162946,Project 438
8955.29965443726,12855.713839350736,10337.698241463186,8955.29965443726,8955.29965443726,Project 439
23570.40850106182,20131.497662648497,23155.443115734695,23570.408501061822,23570.40850106182,Project 440
8227.292942679725,12287.053309169849,9389.183400802069,8227.292942679725,8227.292942679725,Project 441
15426.23384301224,16178.584754533955,15032.11406377102,15426.233843012242,15426.23384301224,Project 442
8587.887105923117,12159.268666004142,9317.902157626566,8587.887105923117,8587.887105923117,Project 443
23271.15544654012,19688.472701357234,22016.432349396884,23271.15544654012,23271.15544654012,Project 444
19249.73989299623,17893.158501643094,18446.5127746895,19249.739892996233,19249.73989299623,Project 445
6694.924620706976,10702.417884065377,8114.151636767729,6694.924620706976,6694.924620706976,Project 446
14957.298286965635,16373.50230502899,15621.516097500818,14957.298286965635,14957.298286965635,Project 447
8011.454361014584,11927.273268931463,9433.895275991892,8011.454361014586,8011.454361014584,Project 448
25965.451416050448,21023.961217111828,25120.948575604565,25965.45141605045,25965.451416050448,Project 449
48414.521115943026,27979.917717439454,43924.38987740339,48414.52111594303,48414.521115943026,Project 450
18281.626928170535,17558.131893697057,17866.408730374744,18281.62692817054,18281.626928170535,Project 451
21687.140769550384,18737.62346974715,20063.0139053778,21687.140769550388,21687.140769550384,Project 452
7857.8334539091165,11739.767800255553,8751.17827276679,7857.833453909118,7857.8334539091165,Project 453
8640.269892303246,12236.719432094875,9077.079352953788,8640.269892303248,8640.269892303246,Project 454
14722.901379080882,16080.099873553556,15253.874090658803,14722.901379080882,14722.901379080882,Project 455
13868.610001173534,15292.051671382518,14061.361866022591,13868.610001173534,13868.610001173534,Project 456
20247.895735523376,18523.49601118634,19677.40644864186,20247.89573552338,20247.895735523376,Project 457
23854.032758066543,20173.151937136798,23219.538676988937,23854.032758066547,23854.032758066543,Project 458
8917.296660960454,12563.534689621538,9943.704452325515,8917.296660960454,8917.296660960454,Project 459
9628.043765134424,13444.956782136947,11388.35800199803,9628.043765134425,9628.043765134424,Project 460
9371.905319828675,13171.70713288781,10952.85553633224,9371.905319828677,9371.905319828675,Project 461
13909.86100420847,15585.40565907105,14203.777272447816,13909.861004208471,13909.86100420847,Project 462
9486.253153984597,12561.497126454642,10092.707334361163,9486.253153984597,9486.253153984597,Project 463
17375.232438127423,17168.357532461494,17326.59381888101,17375.232438127427,17375.232438127423,Project 464
20477.96410294348,18254.039829145317,19239.11900958914,20477.96410294348,20477.96410294348,Project 465
27452.929557529427,21383.016805296033,25843.84016247799,27452.92955752943,27452.929557529427,Project 466
23704.26041209531,20199.493159645885,23333.49424733364,23704.260412095315,23704.26041209531,Project 467
20255.73367393968,18317.558598207142,19391.338424495614,20255.73367393968,20255.73367393968,Project 468
28932.17055600531,21607.498794144318,26425.951538671154,28932.170556005312,28932.17055600531,Project 469
14659.378233120806,15462.753478532144,14048.039613014098,14659.378233120808,14659.378233120806,Project 470
9330.498808680008,13287.565567885984,10894.25064113223,9330.49880868001,9330.498808680008,Project 471
19355.598432561786,17907.15989020446,18427.220827271438,19355.59843256179,19355.598432561786,Project 472
27154.47564148563,21386.43233726779,25932.156394121703,27154.475641485635,27154.47564148563,Project 473
9029.041075995932,12231.172902646746,9549.354989698877,9029.041075995932,9029.041075995932,Project 474
51598.292586835414,28670.703154269097,45905.48425495788,51598.292586835414,51598.292586835414,Project 475
11355.760790678098,14044.846599386146,11762.058342738776,11355.760790678098,11355.760790678098,Project 476
28630.681102712788,21631.37930781978,26509.474270389117,28630.68110271279,28630.681102712788,Project 477
8177.372525830218,11681.588847799274,8537.903531591128,8177.37252583022,8177.372525830218,Project 478
16290.28483790016,16457.068124370166,15651.518570635042,16290.284837900164,16290.28483790016,Project 479
10017.63544279052,13340.140150737454,11217.001057914837,10017.63544279052,10017.63544279052,Project 480
6683.885435893475,11451.04277987008,8661.195284281608,6683.885435893475,6683.885435893475,Project 481
8258.526736365984,11413.223404722727,8809.89292299877,8258.526736365986,8258.526736365984,Project 482
18466.595015946477,17413.173406588216,17761.467601914697,18466.595015946477,18466.595015946477,Project 483
13559.388722522768,15495.424249433156,14144.85587332335,13559.38872252277,13559.388722522768,Project 484
15540.48752155396,16418.81110639173,16044.497433756269,15540.487521553961,15540.48752155396,Project 485
10883.306828473022,13540.210315505383,10946.694015695837,10883.306828473023,10883.306828473022,Project 486
7126.080538106178,11021.045460472616,7748.150516379817,7126.080538106179,7126.080538106178,Project 487
19741.202359720388,18529.04786209505,19718.278419838636,19741.20235972039,19741.202359720388,Project 488
12222.361240769409,14584.361697676952,12574.365145329655,12222.36124076941,12222.361240769409,Project 489
9459.589273932932,12982.305588654137,10478.550879656817,9459.589273932934,9459.589273932932,Project 490
11621.759364389229,14150.201930757787,12036.918129050608,11621.75936438923,11621.759364389229,Project 491
7266.685047115786,11448.570716887205,8987.163254846353,7266.685047115787,7266.685047115786,Project 492
8335.092475705213,12614.236356708741,10124.116588564008,8335.092475705213,8335.092475705213,Project 493
11001.42985491247,13626.943488373798,11648.272321770954,11001.429854912472,11001.42985491247,Project 494
14231.01781817094,15511.964898052107,14162.03585442704,14231.017818170942,14231.01781817094,Project 495
20649.992085793063,18579.701508691032,19689.049701090444,20649.992085793067,20649.992085793063,Project 496
31520.767991056742,22867.397301875368,29601.032323737763,31520.767991056742,31520.767991056742,Project 497
19130.362653689288,18237.78946230826,19090.943209250247,19130.36265368929,19130.362653689288,Project 498
9959.682491189942,12980.196852775449,10680.679144034792,9959.682491189944,9959.682491189942,Project 499
8190.530048716039,12623.445950771973,9979.432484968562,8190.530048716041,8190.530048716039,Project 500
