round,voting_rule,max_vev,project_max_vev,project_max_vev_percentage,project_max_original_allocation,project_max_new_allocation,project_max_allocation_percentage
39,r3_median,170211.93263124954,0.0005882335602472067,0.0005882335602472067,77062.44449764356,81768.31297962122,0.010221039122452652
39,r4_capped_median,167798.47669741441,0.0004836056174955238,0.0004836056174955238,45666.388575832156,49535.233515796346,0.0061919041894745435
40,majoritarian_moving_phantoms,164210.5578743686,0.0005176188594083887,0.0005176188594083887,56473.96862842129,60614.9195036884,0.00757686493796105
40,r1_quadratic,63755.873528065706,0.0022980713729223554,0.0022980713729223554,34983.51575209184,53368.08673547068,0.006671010841933835
40,r2_mean,395711.6699798883,0.02473197937374311,0.02473197937374311,30710.029941179113,228565.864931124,0.0285707331163905
40,r3_median,146434.28697837988,0.0013428236295290736,0.0013428236295290736,46658.01798693897,57400.60702317156,0.007175075877896444
40,r4_capped_median,143319.9689244495,0.0005328987809933997,0.0005328987809933997,58377.831656264345,62641.02190421154,0.007830127738026443
41,majoritarian_moving_phantoms,134442.00997525983,0.0007916900000425058,0.0007916900000425058,45105.89085487251,51439.410855212554,0.006429926356901569
41,r1_quadratic,62946.682864223534,0.0022853469810561675,0.0022853469810561675,34288.58167130927,52571.35751975861,0.006571419689969826
41,r2_mean,395248.8882280307,0.024703055514251903,0.024703055514251903,40297.5193798147,237921.96349382994,0.029740245436728742
41,r3_median,161626.7817934843,0.0008271172754577074,0.0008271172754577074,52582.97094863469,59199.90915229635,0.007399988644037044
41,r4_capped_median,154164.6792001041,0.0008166426665817698,0.0008166426665817698,52582.97094863469,59116.11228128885,0.0073895140351611065
42,majoritarian_moving_phantoms,142973.2875788841,0.0009458735576942945,0.0009458735576942945,33582.06718727437,41149.055648828726,0.0051436319561035905
42,r1_quadratic,65977.1538533835,0.0023081415205329957,0.0023081415205329957,43108.15174711094,61573.28391137491,0.007696660488921863
42,r2_mean,395684.4420540888,0.024730277628380544,0.024730277628380544,31514.904389530184,229357.12541657453,0.02866964067707182
42,r3_median,152058.60369839138,0.0005851428757377543,0.0005851428757377543,34995.95098110905,39677.09398701108,0.004959636748376385
42,r4_capped_median,155050.67640935024,0.0011267672299269944,0.0011267672299269944,160345.5858457581,169359.72368517405,0.021169965460646756
43,majoritarian_moving_phantoms,148178.59662805282,0.0011937048007079367,0.0011937048007079367,33430.26647412741,42979.904879790905,0.005372488109973863
43,r1_quadratic,64059.118799556316,0.002292543328543308,0.002292543328543308,37594.4853139746,55934.83194232106,0.006991853992790133
43,r2_mean,395607.4377491287,0.02472546485932054,0.02472546485932054,29711.83342670682,227515.55230127115,0.028439444037658895
43,r3_median,158462.99776921014,0.0005242244761909133,0.0005242244761909133,35616.231544733026,39810.02735426033,0.004976253419282542
43,r4_capped_median,139392.43856121908,0.00035236031789012484,0.00035236031789012484,22856.6371697818,25675.5197129028,0.0032094399641128496
44,majoritarian_moving_phantoms,161467.2349915629,0.000665087817834174,0.000665087817834174,27749.175780421672,33069.878323095065,0.004133734790386883
44,r1_quadratic,67400.76064789874,0.0023198877011289688,0.0023198877011289688,36527.27070712228,55086.37231615403,0.006885796539519254
44,r2_mean,395773.57022193505,0.024735848138870937,0.024735848138870937,25219.3325321587,223106.1176431262,0.027888264705390776
44,r3_median,155018.3620923233,0.0005076723254041589,0.0005076723254041589,37374.46202188545,41435.84062511872,0.00517948007813984
