round,voting_rule,max_vev,project_max_vev,project_max_vev_percentage,project_max_original_allocation,project_max_new_allocation,project_max_allocation_percentage
26,r3_median,77975.9840582755,0.00014913326936386785,0.00014913326936386785,55004.09278063105,56197.15893554199,0.007024644866942749
26,r4_capped_median,64253.673439801736,0.00012811584132723443,0.00012811584132723443,13355.028349586304,14379.95508020418,0.0017974943850255225
27,normalized_median,72338.60617507504,0.00013158301333827875,0.00013158301333827875,92299.46642971864,93352.13053642487,0.011669016317053109
27,r1_quadratic,48757.12707416332,0.0009070273137095118,0.0009070273137095118,79988.29992351847,87244.51843319456,0.010905564804149321
27,r2_mean,146780.71979686644,0.009166638076708044,0.009166638076708044,3980.8843884240246,77313.98900208838,0.009664248625261046
27,r3_median,74850.82049200266,0.00020822387382854867,0.00020822387382854867,95788.0896027906,97453.88059341899,0.012181735074177373
27,r4_capped_median,68798.3201395619,0.00012284064718758237,0.00012284064718758237,103799.03952229633,104781.76469979699,0.013097720587474623
28,normalized_median,73096.50772363537,0.00018433476426674497,0.00018433476426674497,99895.68411413976,101370.36222827372,0.012671295278534216
28,r1_quadratic,48757.127074163305,0.0008849840004854395,0.0008849840004854395,90321.48131356286,97401.35331744638,0.012175169164680798
28,r2_mean,146783.87912541497,0.009166399993536854,0.009166399993536854,2240.988322676171,75572.188270971,0.009446523533871376
28,r3_median,75731.95944213643,6.0793778281329193e-05,6.0793778281329193e-05,31900.706267508245,32387.05649375888,0.00404838206171986
28,r4_capped_median,66107.74257604577,0.0001680827574368377,0.0001680827574368377,137433.3141467901,138777.9762062848,0.0173472470257856
29,normalized_median,71238.5293754412,0.00018133995461004635,0.00018133995461004635,83174.22291106796,84624.94254794833,0.010578117818493542
29,r1_quadratic,46158.094144714174,0.0008921960566434245,0.0008921960566434245,135291.5520320265,142429.1204851739,0.017803640060646737
29,r2_mean,146860.92576868692,0.009166638076708044,0.009166638076708044,3980.8843884240246,77313.98900208838,0.009664248625261046
29,r3_median,76133.43448812558,0.0006870197253886162,0.0006870197253886162,110087.01530309644,115583.17310620537,0.014447896638275672
29,r4_capped_median,65001.37103404234,0.00010898018525879888,0.00010898018525879888,103799.03952229633,104670.88100436672,0.01308386012554584
30,normalized_median,75193.20346005066,0.00014951027324043752,0.00014951027324043752,104463.77081955985,105659.85300548335,0.013207481625685418
30,r1_quadratic,50331.95402659249,0.0008724247099612484,0.0008724247099612484,55862.21896575944,62841.61664544943,0.007855202080681179
30,r2_mean,146814.07513420563,0.009166535319652221,0.009166535319652221,3043.357241308196,76375.63979852597,0.009546954974815745
30,r3_median,75442.30267601856,0.0002537018574680824,0.0002537018574680824,116614.7132624465,118644.32812219116,0.014830541015273894
30,r4_capped_median,63088.360616785445,0.00013956893943705296,0.00013956893943705296,2959.6835338300066,4076.2350493264303,0.0005095293811658038
31,normalized_median,72187.16829152103,0.0011430919431629299,0.0011430919431629299,1166226.2125052535,1175370.948050557,0.14692136850631962
31,r1_quadratic,43986.10684521041,0.0008898986414199708,0.0008898986414199708,39971.624136866805,47090.81326822657,0.005886351658528321
31,r2_mean,146822.43477585353,0.009166622355188486,0.009166622355188486,2356.9889719871185,75689.967813495,0.009461245976686874
31,r3_median,79113.32196548292,0.0001889744510728924,0.0001889744510728924,79580.34153952796,81092.1371481111,0.010136517143513888
31,r4_capped_median,67894.31341731345,0.0008475654268924336,0.0008475654268924336,225900.22398659275,232680.74740173222,0.029085093425216528
32,normalized_median,73860.86663084652,0.0013470430291034573,0.0013470430291034573,584681.9725899975,595458.3168228251,0.07443228960285314
32,r1_quadratic,46095.95970378777,0.0008647078332061715,0.0008647078332061715,12991.597756130883,19909.260421780255,0.002488657552722532
32,r2_mean,146860.86480943975,0.009166262833249698,0.009166262833249698,12069.619486266109,85399.7221522637,0.010674965269032962
32,r3_median,74330.63817751547,0.0013525903952445223,0.0013525903952445223,584289.9991309041,595110.7222928603,0.07438884028660753
32,r4_capped_median,70168.56063492436,0.0005664562373093322,0.0005664562373093322,204752.17060107505,209283.8204995497,0.026160477562443715
33,normalized_median,73874.24309868281,0.00043996356716035007,0.00043996356716035007,245691.27222450892,249210.98076179172,0.031151372595223964
33,r1_quadratic,47680.46067803507,0.0008708144455859165,0.0008708144455859165,114138.54123972464,121105.05680441197,0.015138132100551496
33,r2_mean,146801.41004671287,0.009166207321691041,0.009166207321691041,3566.2449406999417,76895.90351422827,0.009611987939278534
33,r3_median,86480.85054936667,0.0005246861602761819,0.0005246861602761819,244795.05915940503,248992.5484416145,0.031124068555201813
33,r4_capped_median,67918.39984391902,0.0008651417861248556,0.0008651417861248556,389169.8405825262,396090.974871525,0.049511371858940625
34,normalized_median,71631.33383771573,0.00013570166721779152,0.00013570166721779152,56474.14562373187,57559.7589614742,0.007194969870184275
34,r1_quadratic,46158.094144714174,0.0008688597642279347,0.0008688597642279347,60380.96072138057,67331.83883520405,0.008416479854400506
34,r2_mean,146812.1337189724,0.009166670843538186,0.009166670843538186,1216.1590751736724,74549.52582347915,0.009318690727934894
34,r3_median,77849.74337103199,0.00012430796011636175,0.00012430796011636175,56436.28509912664,57430.74878005753,0.007178843597507192
34,r4_capped_median,68164.93659511034,0.00017240830564367205,0.00017240830564367205,61898.53937605372,63277.805821203096,0.007909725727650387
35,normalized_median,74311.47429536977,0.0001549167782464392,0.0001549167782464392,55040.99251285919,56280.32673883071,0.007035040842353838
35,r1_quadratic,48757.12707416331,0.0008846062358921627,0.0008846062358921627,90321.48131356286,97398.33120070017,0.012174791400087521
35,r2_mean,146809.05726603154,0.009166673878523874,0.009166673878523874,1851.8258466633,75185.21687485429,0.009398152109356786
35,r3_median,76292.8383178384,0.0013070273565365643,0.0013070273565365643,1165444.369137352,1175900.5879896446,0.1469875734987056
35,r4_capped_median,60516.5051469874,0.0002973845962633859,0.0002973845962633859,122667.9749419657,125047.05171207279,0.015630881464009098
36,normalized_median,68682.4849942273,0.0012553503772636469,0.0012553503772636469,1166226.2125052535,1176269.0155233627,0.14703362694042033
36,r1_quadratic,47680.46067803506,0.0009387467276794341,0.0009387467276794341,144920.66844286738,152430.64226430285,0.019053830283037858
36,r2_mean,146855.03196212815,0.009166487942752799,0.009166487942752799,3694.7684533463275,77026.67199536873,0.00962833399942109
36,r3_median,78820.41748030283,0.00020581883824684154,0.00020581883824684154,95788.0896027906,97434.64030876533,0.012179330038595667
36,r4_capped_median,64533.678543927104,0.00015866326874098012,0.00015866326874098012,87866.80402674126,89136.1101766691,0.011142013772083638
37,normalized_median,82180.45562087279,0.0001484976974851579,0.0001484976974851579,98486.60654544034,99674.5881253216,0.012459323515665201
37,r1_quadratic,43224.90144237158,0.0008695470457750771,0.0008695470457750771,35498.731498299494,42455.10786450011,0.005306888483062514
37,r2_mean,146825.52628738535,0.009166472640876014,0.009166472640876014,3344.6811422301435,76676.46226923825,0.009584557783654782
37,r3_median,75350.84709081092,0.00015287275940550717,0.00015287275940550717,98133.43480456596,99356.41687981001,0.012419552109976252
37,r4_capped_median,68164.93659511034,0.00017240830564367205,0.00017240830564367205,61898.53937605372,63277.805821203096,0.007909725727650387
38,normalized_median,84412.1350150207,0.00032013706300452577,0.00032013706300452577,55317.2928050481,57878.389309084305,0.007234798663635538
38,r1_quadratic,46998.613416654196,0.0008720810422037329,0.0008720810422037329,32888.339672599024,39864.98801022889,0.004983123501278611
38,r2_mean,146812.1337189724,0.009166673786891028,0.009166673786891028,138.59597653777638,73471.986271666,0.00918399828395825
38,r3_median,79068.6366364395,0.00012350840325121317,0.00012350840325121317,19064.115384584868,20052.182610594573,0.0025065228263243216
38,r4_capped_median,69089.30884210007,0.0004349706501691471,0.0004349706501691471,328263.8438525643,331743.60905391746,0.041467951131739685
39,normalized_median,79214.08343097297,0.0007796620013552274,0.0007796620013552274,200873.44002675192,207110.73603759374,0.02588884200469922
39,r1_quadratic,43910.80826664256,0.000869251980861562,0.000869251980861562,18523.364310580935,25477.38015747343,0.003184672519684179
39,r2_mean,146814.78210651007,0.009166670977858282,0.009166670977858282,2939.742999390746,76273.110822257,0.009534138852782125
39,r3_median,76789.01669238934,0.0003230638074135495,0.0003230638074135495,55280.20783984484,57864.71829915324,0.007233089787394155
39,r4_capped_median,63799.38747708066,0.0004692815022883442,0.0004692815022883442,276301.90143443504,280056.1534527418,0.03500701918159273
40,normalized_median,74534.18535140544,0.0014024859037888528,0.0014024859037888528,1166226.2125052535,1177446.0997355643,0.14718076246694553
40,r1_quadratic,47834.472499829324,0.0009057207646085663,0.0009057207646085663,102459.70283984316,109705.46895671169,0.01371318361958896
40,r2_mean,146827.5329313614,0.009166544506092862,0.009166544506092862,3043.357241308196,76375.7132900511,0.009546964161256388
40,r3_median,79228.09490593678,0.0013743372951606871,0.0013743372951606871,584289.9991309041,595284.6974921896,0.0744105871865237
40,r4_capped_median,60520.16354427277,0.00026493542165552207,0.00026493542165552207,131231.69669375182,133351.180066996,0.0166688975083745
41,normalized_median,82511.14219567366,0.00014298865422329073,0.00014298865422329073,40429.45013367555,41573.359367461875,0.005196669920932735
41,r1_quadratic,46095.95970378777,0.0008809787740108223,0.0008809787740108223,114138.54123972464,121186.37143181122,0.015148296428976402
41,r2_mean,146822.43477585347,0.009166593462077172,0.009166593462077172,6177.202566616406,79509.9502632338,0.009938743782904224
41,r3_median,76158.19979070645,0.00015462621480228516,0.00015462621480228516,55004.09278063105,56241.10249904933,0.007030137812381166
41,r4_capped_median,65463.540065603345,0.000662410088394634,0.000662410088394634,173443.1611009684,178742.44180812547,0.022342805226015682
42,normalized_median,86040.12167721013,0.0007897727354546041,0.0007897727354546041,200873.44002675192,207191.62191038876,0.025898952738798595
42,r1_quadratic,44678.52226480591,0.0008725334554033161,0.0008725334554033161,57466.80765614492,64447.07529937145,0.008055884412421431
42,r2_mean,146814.78210651,0.009166547584449864,0.009166547584449864,2544.657978999646,75877.03865459855,0.009484629831824819
42,r3_median,76368.50023369223,0.0005414499084267009,0.0005414499084267009,244795.05915940503,249126.65842681864,0.03114083230335233
42,r4_capped_median,58784.96927337245,0.0001748858235892585,0.0001748858235892585,112341.668533544,113740.75512225807,0.014217594390282258
43,normalized_median,83321.0650047407,0.00015408920864893298,0.00015408920864893298,78132.31380441441,79365.02747360588,0.009920628434200735
43,r1_quadratic,43910.80826664256,0.0008701965538950435,0.0008701965538950435,58258.476147469606,65220.048578629954,0.008152506072328744
43,r2_mean,146827.5329313614,0.009166579719642133,0.009166579719642133,6177.202566616406,79509.84032375348,0.009938730040469185
43,r3_median,77232.7041589159,0.00047591297444267547,0.00047591297444267547,291700.8237318469,295508.1275273883,0.03693851594092353
43,r4_capped_median,70234.67909973519,0.00011947765128223545,0.00011947765128223545,55859.67907003331,56815.50028029119,0.007101937535036399
44,normalized_median,82340.84117136664,0.00012097954642094283,0.00012097954642094283,42307.45167016499,43275.288041532534,0.005409411005191567
44,r1_quadratic,48757.12707416332,0.0008689023861930395,0.0008689023861930395,26733.531836410908,33684.750925955224,0.004210593865744403
44,r2_mean,146799.6231307126,0.009166673878523874,0.009166673878523874,1851.8258466633,75185.21687485429,0.009398152109356786
44,r3_median,75142.21930259143,0.00019907270020650322,0.00019907270020650322,79580.34153952796,81172.92314117998,0.010146615392647497
44,r4_capped_median,68794.39439969383,0.00015347700519818228,0.00015347700519818228,65454.263890567316,66682.07993215277,0.008335259991519097
45,normalized_median,75446.47939764283,0.0007471160402795213,0.0007471160402795213,346054.9230668948,352031.851389131,0.044003981423641376
45,r1_quadratic,43150.49558358438,0.0008799846417132504,0.0008799846417132504,135291.5520320265,142331.4291657325,0.01779142864571656
45,r2_mean,146827.53293136143,0.009166547234471502,0.009166547234471502,2003.7366313832142,75336.11450715523,0.009417014313394404
45,r3_median,76023.76760477253,0.00014283265637496698,0.00014283265637496698,65884.63222142737,67027.2934724271,0.008378411684053387
45,r4_capped_median,66368.71525981645,0.00023040599634022692,0.00023040599634022692,107794.5755724411,109637.82354316291,0.013704727942895364
46,normalized_median,73222.49858260315,0.00012939981682904636,0.00012939981682904636,51545.980081107504,52581.178615739875,0.006572647326967484
46,r1_quadratic,46998.6134166542,0.0008713246908514775,0.0008713246908514775,32798.19831210088,39768.7958389127,0.004971099479864087
46,r2_mean,146825.5262873845,0.009166607671509551,0.009166607671509551,2007.9806192428323,75340.84199131925,0.009417605248914907
46,r3_median,85625.22608414228,0.0002100943547629995,0.0002100943547629995,122125.575800002,123806.330638106,0.015475791329763249
46,r4_capped_median,65001.481323822765,0.0002568301899587523,0.0002568301899587523,44377.76587362768,46432.4073932977,0.005804050924162212
47,normalized_median,73998.62789924207,0.000495072699403594,0.000495072699403594,244959.28097776647,248919.86257299522,0.031114982821624403
47,r1_quadratic,44592.15405815546,0.0008905743857492889,0.0008905743857492889,50300.6903688848,57425.285454879115,0.007178160681859889
47,r2_mean,146797.1610324184,0.009166374466965785,0.009166374466965785,3344.6811422301435,76675.67687795642,0.009584459609744552
47,r3_median,85625.22608414228,0.0002945008095634894,0.0002945008095634894,83015.77154393087,85371.77802043878,0.010671472252554848
47,r4_capped_median,68545.40910077674,6.577321106592103e-05,6.577321106592103e-05,15950.913017977384,16477.098706504752,0.002059637338313094
48,normalized_median,75779.65054378587,0.0012793371405724902,0.0012793371405724902,1166226.2125052535,1176460.9096298334,0.1470576137037292
